genre,rating,episodes,members
kids,6.59,1,520
action,6.59,1,2508
mecha,6.59,1,2508
sci-fi,6.59,1,2508
comedy,6.59,1,260
action,6.59,1,1742
sci-fi,6.59,1,1742
seinen,6.59,1,1742
adventure,6.59,1,344
cars,6.59,1,344
shounen,6.59,1,344
sports,6.59,1,344
comedy,6.59,13,15026
romance,6.59,13,15026
shounen,6.59,13,15026
slice of life,6.59,13,15026
comedy,6.59,6,796
fantasy,6.59,6,796
slice of life,6.59,6,796
adventure,6.59,78,1452
comedy,6.59,78,1452
historical,6.59,78,1452
kids,6.59,78,1452
comedy,6.59,39,752
romance,6.59,39,752
school,6.59,39,752
shoujo,6.59,39,752
slice of life,6.59,39,752
action,6.58,51,3183
cars,6.58,51,3183
mecha,6.58,51,3183
shounen,6.58,51,3183
action,6.59,1,1003
sci-fi,6.59,1,1003
space,6.59,1,1003
adventure,6.59,1,483
comedy,6.59,1,483
fantasy,6.59,1,483
kids,6.59,1,483
shounen,6.59,1,483
comedy,6.59,25,5208
school,6.59,25,5208
action,6.59,3,1407
adventure,6.59,3,1407
martial arts,6.59,3,1407
sci-fi,6.59,3,1407
shounen,6.59,3,1407
super power,6.59,3,1407
military,6.59,2,11042
school,6.59,2,11042
school,6.59,50,393
comedy,6.59,13,19502
sci-fi,6.59,13,19502
drama,6.59,1,395
historical,6.59,1,395
comedy,6.59,13,40413
school,6.59,13,40413
slice of life,6.59,13,40413
action,6.59,12,2388
adventure,6.59,12,2388
mystery,6.59,12,2388
police,6.59,12,2388
action,6.59,1,14410
fantasy,6.59,1,14410
romance,6.59,1,333
action,6.59,1,2062
mecha,6.59,1,2062
sci-fi,6.59,1,2062
adventure,6.59,38,3533
sports,6.59,38,3533
slice of life,6.59,10,12077
comedy,6.59,60,13801
slice of life,6.59,60,13801
fantasy,6.59,1,2265
comedy,6.59,1,3397
magic,6.59,1,3397
parody,6.59,1,3397
drama,6.59,1,392
historical,6.59,1,392
adventure,6.59,1,2213
comedy,6.59,1,2213
fantasy,6.59,1,2213
kids,6.59,1,2213
action,6.59,3,1979
adventure,6.59,3,1979
sci-fi,6.59,3,1979
action,6.59,97,22684
adventure,6.59,97,22684
fantasy,6.59,97,22684
shounen,6.59,97,22684
adventure,6.59,3,1608
mecha,6.59,3,1608
sci-fi,6.59,3,1608
shounen,6.59,3,1608
action,6.59,1,682
adventure,6.59,1,682
game,6.59,1,682
martial arts,6.59,1,682
adventure,6.59,13,1865
drama,6.59,13,1865
fantasy,6.59,13,1865
comedy,6.59,2,3755
mystery,6.59,2,3755
super power,6.59,2,3755
adventure,6.59,27,709
fantasy,6.59,27,709
shounen,6.59,27,709
music,6.59,1,3519
adventure,6.59,26,7087
mecha,6.59,26,7087
sci-fi,6.59,26,7087
shounen,6.59,26,7087
comedy,6.58,12,10517
mecha,6.58,12,10517
police,6.58,12,10517
sci-fi,6.58,12,10517
comedy,6.58,51,407
historical,6.58,51,407
shoujo,6.58,51,407
adventure,6.58,39,655
sci-fi,6.58,39,655
shounen,6.58,39,655
supernatural,6.58,39,655
action,6.58,1,1876
harem,6.58,12,74069
romance,6.58,12,74069
shoujo,6.58,12,74069
adventure,6.58,39,617
fantasy,6.58,39,617
game,6.58,39,617
shounen,6.58,39,617
slice of life,6.57,Unknown,3437
adventure,6.58,26,409
mecha,6.58,26,409
sci-fi,6.58,26,409
shounen,6.58,26,409
cars,6.58,50,700
shounen,6.58,50,700
sports,6.58,50,700
action,6.58,1,11765
adventure,6.58,1,11765
fantasy,6.58,1,11765
magic,6.58,1,11765
shounen,6.58,1,11765
kids,6.58,1,312
drama,6.58,2,338
sci-fi,6.58,2,338
shounen,6.58,2,338
sports,6.58,2,338
action,6.58,51,477
comedy,6.58,51,477
parody,6.58,51,477
sci-fi,6.58,51,477
horror,6.58,6,328
shoujo,6.58,6,328
mystery,6.58,4,46712
parody,6.58,4,46712
comedy,6.58,13,7275
romance,6.58,13,7275
adventure,6.58,29,386
historical,6.58,29,386
shoujo,6.58,29,386
action,6.58,26,855
fantasy,6.58,26,855
mecha,6.58,26,855
super power,6.58,26,855
action,6.58,52,903
adventure,6.58,52,903
sci-fi,6.58,52,903
shounen,6.58,52,903
action,6.58,12,350
adventure,6.58,12,350
comedy,6.58,12,350
kids,6.58,12,350
super power,6.58,12,350
comedy,6.58,13,74634
harem,6.58,13,74634
romance,6.58,13,74634
school,6.58,13,74634
action,6.58,52,1121
adventure,6.58,52,1121
mecha,6.58,52,1121
sci-fi,6.58,52,1121
shounen,6.58,52,1121
comedy,6.58,1,459
fantasy,6.58,1,1242
music,6.58,1,1242
adventure,6.58,26,279
fantasy,6.58,26,279
comedy,6.58,1,498
fantasy,6.58,1,498
magic,6.58,1,498
romance,6.58,1,498
shoujo,6.58,1,498
action,6.58,1,2670
mystery,6.58,1,2670
sci-fi,6.58,1,2670
seinen,6.58,1,2670
adventure,6.58,20,833
kids,6.58,20,833
action,6.58,1,313
fantasy,6.58,1,313
game,6.58,1,313
comedy,6.58,16,314
kids,6.58,16,314
comedy,6.58,1,187
comedy,6.58,52,741
fantasy,6.58,52,741
magic,6.58,52,741
comedy,6.58,2,1270
fantasy,6.58,2,1270
magic,6.58,2,1270
romance,6.58,2,1270
adventure,6.58,1,3786
comedy,6.58,1,3786
fantasy,6.58,1,3786
kids,6.58,1,3786
adventure,6.57,1,2535
comedy,6.57,1,2535
fantasy,6.57,1,2535
kids,6.57,1,2535
action,6.58,1,988
comedy,6.58,1,988
fantasy,6.58,1,988
magic,6.58,1,988
music,6.58,1,988
shoujo,6.58,1,988
adventure,6.58,1,573
fantasy,6.58,1,573
comedy,6.58,26,14714
drama,6.58,26,14714
harem,6.58,26,14714
romance,6.58,26,14714
slice of life,6.58,26,14714
action,6.58,3,246
seinen,6.58,3,246
action,6.58,2,1663
drama,6.58,2,1663
police,6.58,2,1663
school,6.58,2,1663
shoujo,6.58,2,1663
comedy,6.58,2,1977
school,6.58,2,1977
shounen,6.58,2,1977
sports,6.58,2,1977
music,6.58,1,653
school,6.58,1,653
slice of life,6.58,1,653
comedy,6.57,1,1802
music,6.57,1,1802
fantasy,6.58,1,2426
music,6.58,1,1174
action,6.58,2,243
adventure,6.58,2,243
fantasy,6.58,2,243
magic,6.58,2,243
mecha,6.58,2,243
sci-fi,6.58,2,243
shounen,6.58,2,243
space,6.58,2,243
comedy,6.58,12,17422
magic,6.58,12,17422
action,6.58,73,22480
fantasy,6.58,73,22480
game,6.58,73,22480
shounen,6.58,73,22480
romance,6.57,1,26923
shoujo,6.57,1,26923
comedy,6.57,26,2482
kids,6.57,26,2482
slice of life,6.57,26,2482
drama,6.57,3,924
military,6.57,3,924
comedy,6.57,26,832
drama,6.57,1,261
music,6.57,1,261
romance,6.57,1,261
slice of life,6.57,1,261
comedy,6.57,10,452
horror,6.57,10,452
mystery,6.57,10,452
supernatural,6.57,10,452
comedy,6.57,13,3551
sci-fi,6.57,13,3551
adventure,6.57,4,984
comedy,6.57,4,984
sci-fi,6.57,4,984
shounen,6.57,4,984
action,6.57,39,399
adventure,6.57,39,399
mecha,6.57,39,399
action,6.57,52,319
adventure,6.57,52,319
shounen,6.57,52,319
fantasy,6.57,1,189
action,6.57,12,81870
drama,6.57,12,81870
fantasy,6.57,12,81870
magic,6.57,12,81870
school,6.57,12,81870
drama,6.57,2,2325
romance,6.57,2,2325
supernatural,6.57,2,2325
action,6.57,26,344
fantasy,6.57,26,344
sci-fi,6.57,26,344
comedy,6.57,13,439
slice of life,6.57,13,439
adventure,6.57,48,5332
horror,6.57,48,5332
mecha,6.57,48,5332
drama,6.57,26,889
fantasy,6.57,26,889
kids,6.57,26,889
romance,6.57,26,889
adventure,6.57,1,3365
comedy,6.57,1,3365
fantasy,6.57,1,3365
kids,6.57,1,3365
adventure,6.57,1,3571
comedy,6.57,1,3571
fantasy,6.57,1,3571
kids,6.57,1,3571
adventure,6.57,1,13040
comedy,6.57,1,13040
fantasy,6.57,1,13040
kids,6.57,1,13040
adventure,6.57,26,4308
comedy,6.57,26,4308
fantasy,6.57,26,4308
historical,6.57,26,4308
shounen,6.57,26,4308
action,6.57,26,32711
fantasy,6.57,26,32711
magic,6.57,26,32711
adventure,6.57,1,574
comedy,6.57,12,8213
shounen,6.57,12,8213
comedy,6.57,6,4876
drama,6.57,13,5752
harem,6.57,13,5752
romance,6.57,13,5752
school,6.57,13,5752
sci-fi,6.57,13,5752
slice of life,6.57,13,5752
mystery,6.57,2,2962
psychological,6.57,2,2962
sci-fi,6.57,2,2962
drama,6.57,1,3300
romance,6.57,1,3300
drama,6.57,12,5719
fantasy,6.57,12,5719
magic,6.57,12,5719
slice of life,6.57,12,5719
action,6.57,4,2370
adventure,6.57,4,2370
comedy,6.57,4,2370
magic,6.57,4,2370
super power,6.57,4,2370
supernatural,6.57,4,2370
adventure,6.56,18,592
game,6.56,18,592
comedy,6.56,305,956
kids,6.56,305,956
action,6.56,13,76291
sci-fi,6.56,13,76291
seinen,6.56,13,76291
adventure,6.56,1,271
fantasy,6.56,1,271
kids,6.56,1,271
sci-fi,6.56,1,271
shounen,6.56,1,271
comedy,6.56,1,575
sci-fi,6.56,1,575
shounen,6.56,1,575
action,6.56,1,1455
adventure,6.56,1,1455
martial arts,6.56,1,1455
adventure,6.56,26,204
comedy,6.56,26,204
kids,6.56,26,204
comedy,6.56,1,181
slice of life,6.56,12,16663
action,6.56,25,5511
historical,6.56,25,5511
martial arts,6.56,25,5511
samurai,6.56,25,5511
seinen,6.56,25,5511
comedy,6.56,12,24393
harem,6.56,12,24393
magic,6.56,12,24393
romance,6.56,12,24393
school,6.56,12,24393
comedy,6.56,1,4830
romance,6.56,1,4830
action,6.56,2,4621
adventure,6.56,2,4621
sci-fi,6.56,2,4621
drama,6.56,2,1974
sci-fi,6.56,2,1974
space,6.56,2,1974
fantasy,6.56,3,318
drama,6.56,1,400
fantasy,6.56,1,400
magic,6.56,1,400
shoujo,6.56,1,400
adventure,6.56,26,561
comedy,6.56,26,561
fantasy,6.56,26,561
adventure,6.56,42,407
comedy,6.56,42,407
shounen,6.56,42,407
action,6.56,26,26062
adventure,6.56,1,300
action,6.56,30,1358
comedy,6.56,30,1358
kids,6.56,30,1358
mecha,6.56,30,1358
parody,6.56,30,1358
sci-fi,6.56,30,1358
shounen,6.56,30,1358
action,6.56,1,2865
adventure,6.56,1,2865
comedy,6.56,1,2865
fantasy,6.56,1,2865
kids,6.56,1,2865
action,6.56,1,1358
adventure,6.56,1,1358
comedy,6.56,1,1358
fantasy,6.56,1,1358
kids,6.56,1,1358
action,6.56,1,1787
comedy,6.56,1,1787
mecha,6.56,1,1787
sci-fi,6.56,1,1787
action,6.56,51,2388
historical,6.56,51,2388
mecha,6.56,51,2388
action,6.56,24,30770
mecha,6.56,24,30770
action,6.56,1,39092
adventure,6.56,1,39092
fantasy,6.56,1,39092
game,6.56,1,39092
action,6.56,52,1012
adventure,6.56,52,1012
comedy,6.56,52,1012
fantasy,6.56,52,1012
mecha,6.56,52,1012
adventure,6.56,52,630
historical,6.56,52,630
sci-fi,6.56,52,630
romance,6.56,3,1428
school,6.56,3,1428
historical,6.56,1,373
slice of life,6.56,1,373
adventure,6.56,1,1082
kids,6.56,1,1082
action,6.55,53,518
mecha,6.55,53,518
sci-fi,6.55,53,518
adventure,6.55,3,5473
fantasy,6.55,3,5473
comedy,6.55,54,263
shoujo,6.55,54,263
slice of life,6.55,54,263
action,6.55,43,1327
mecha,6.55,43,1327
sci-fi,6.55,43,1327
comedy,6.55,13,12852
fantasy,6.55,13,12852
magic,6.55,13,12852
slice of life,6.55,13,12852
adventure,6.55,51,22718
comedy,6.55,51,22718
fantasy,6.55,51,22718
supernatural,6.55,51,22718
adventure,6.55,1,1432
action,6.55,1,1479
romance,6.55,1,1479
sci-fi,6.55,1,1479
action,6.55,39,5532
demons,6.55,39,5532
horror,6.55,39,5532
supernatural,6.55,39,5532
drama,6.55,1,1165
music,6.55,1,1165
romance,6.55,1,1165
slice of life,6.55,1,1165
action,6.55,22,731
adventure,6.55,22,731
romance,6.55,22,731
sci-fi,6.55,22,731
shounen,6.55,22,731
adventure,6.55,51,1061
mecha,6.55,51,1061
sci-fi,6.55,51,1061
shounen,6.55,51,1061
comedy,6.55,3,1795
mecha,6.55,3,1795
action,6.55,52,2248
adventure,6.55,52,2248
comedy,6.55,300,240
comedy,6.55,12,1317
comedy,6.55,12,1119
comedy,6.57,26,139
adventure,6.55,1,1484
music,6.55,1,1484
drama,6.55,2,4743
harem,6.55,2,4743
romance,6.55,2,4743
action,6.55,12,14757
mecha,6.55,12,14757
military,6.55,12,14757
sci-fi,6.55,12,14757
space,6.55,12,14757
comedy,6.55,1,7224
slice of life,6.55,1,7224
drama,6.55,25,586
sports,6.55,25,586
adventure,6.55,1,47587
comedy,6.55,1,47587
shounen,6.55,1,47587
comedy,6.55,13,2059
music,6.55,1,1532
adventure,6.55,2,624
fantasy,6.55,2,624
kids,6.55,2,624
comedy,6.55,3,12212
mecha,6.55,3,12212
parody,6.55,3,12212
comedy,6.55,1,13901
mystery,6.55,1,13901
adventure,6.55,1,4010
mecha,6.55,1,4010
sci-fi,6.55,1,4010
shounen,6.55,1,4010
adventure,6.55,26,632
comedy,6.55,26,632
fantasy,6.55,26,632
kids,6.55,26,632
romance,6.55,26,632
shounen,6.55,26,632
drama,6.55,12,1412
romance,6.55,12,1412
shoujo,6.55,12,1412
action,6.55,1,283
drama,6.55,1,283
mecha,6.55,1,283
military,6.55,1,283
sci-fi,6.55,1,283
action,6.55,4,1122
historical,6.55,4,1122
martial arts,6.55,4,1122
shounen,6.55,4,1122
comedy,6.55,13,6479
military,6.55,13,6479
romance,6.55,13,6479
sci-fi,6.55,13,6479
adventure,6.55,1,738
comedy,6.55,1,738
kids,6.55,1,738
action,6.55,3,1026
comedy,6.55,3,1026
mecha,6.55,3,1026
sci-fi,6.55,3,1026
action,6.55,26,1059
adventure,6.55,26,1059
mecha,6.55,26,1059
sci-fi,6.55,26,1059
shounen,6.55,26,1059
space,6.55,26,1059
action,6.55,1,29922
sci-fi,6.55,1,29922
thriller,6.55,1,29922
drama,6.55,12,20883
romance,6.55,12,20883
supernatural,6.55,12,20883
adventure,6.54,3,1946
comedy,6.54,3,1946
drama,6.54,3,1946
fantasy,6.54,3,1946
romance,6.54,3,1946
sci-fi,6.54,3,1946
shoujo,6.54,3,1946
adventure,6.54,43,249
historical,6.54,43,249
comedy,6.54,6,952
action,6.54,1,606
comedy,6.54,1,606
parody,6.54,1,606
sci-fi,6.54,1,606
shounen,6.54,1,606
drama,6.54,1,744
comedy,6.54,1,37087
fantasy,6.54,1,37087
parody,6.54,1,37087
comedy,6.54,4,2669
drama,6.54,4,2669
adventure,6.54,2,1215
drama,6.54,2,1215
military,6.54,2,1215
sci-fi,6.54,2,1215
space,6.54,2,1215
comedy,6.54,1,553
sci-fi,6.54,1,553
shounen,6.54,1,553
fantasy,6.54,13,9540
shoujo,6.54,13,9540
drama,6.54,1,4576
romance,6.54,1,4576
shoujo,6.54,1,4576
fantasy,6.54,1,847
kids,6.54,1,847
action,6.54,18,377
adventure,6.54,18,377
mecha,6.54,18,377
sci-fi,6.54,18,377
space,6.54,18,377
action,6.54,1,694
adventure,6.54,1,694
sci-fi,6.54,1,694
shounen,6.54,1,694
horror,6.54,13,19225
mystery,6.54,13,19225
supernatural,6.54,13,19225
thriller,6.54,13,19225
horror,6.54,13,11052
mystery,6.54,13,11052
supernatural,6.54,13,11052
thriller,6.54,13,11052
action,6.54,1,327
comedy,6.54,1,327
shounen,6.54,1,327
sports,6.54,1,327
comedy,6.54,60,5677
magic,6.54,60,5677
school,6.54,60,5677
slice of life,6.54,60,5677
magic,6.54,47,879
shoujo,6.54,47,879
action,6.54,1,5305
adventure,6.54,1,5305
sci-fi,6.54,1,5305
comedy,6.54,510,161
kids,6.54,510,161
school,6.54,510,161
slice of life,6.54,510,161
supernatural,6.54,510,161
comedy,6.54,12,45457
slice of life,6.54,12,45457
adventure,6.54,200,229
comedy,6.54,200,229
fantasy,6.54,200,229
kids,6.54,200,229
magic,6.54,200,229
fantasy,6.54,26,16287
parody,6.54,26,16287
samurai,6.54,26,16287
action,6.54,13,479
comedy,6.54,13,479
kids,6.54,13,479
music,6.54,1,3600
music,6.54,1,2162
adventure,6.54,78,28296
comedy,6.54,78,28296
kids,6.54,78,28296
mecha,6.54,78,28296
sci-fi,6.54,78,28296
shounen,6.54,78,28296
adventure,6.54,26,376
fantasy,6.54,26,376
kids,6.54,26,376
adventure,6.54,1,699
fantasy,6.54,1,699
kids,6.54,1,699
shounen,6.54,1,253
sports,6.54,1,253
kids,6.54,1,749
dementia,6.54,13,17379
horror,6.54,13,17379
supernatural,6.54,13,17379
comedy,6.54,2,287
mystery,6.54,2,287
school,6.54,2,287
shoujo,6.54,2,287
drama,6.53,3,3523
fantasy,6.53,3,3523
romance,6.53,3,3523
sci-fi,6.53,3,3523
shoujo,6.53,3,3523
adventure,6.53,4,4497
mecha,6.53,4,4497
sci-fi,6.53,4,4497
action,6.53,52,411
adventure,6.53,52,411
comedy,6.53,52,411
kids,6.53,52,411
mecha,6.53,52,411
sci-fi,6.53,52,411
shounen,6.53,52,411
super power,6.53,52,411
action,6.53,47,354
adventure,6.53,47,354
mecha,6.53,47,354
sci-fi,6.53,47,354
action,6.53,3,1098
mecha,6.53,3,1098
military,6.53,3,1098
sci-fi,6.53,3,1098
magic,6.53,13,33528
comedy,6.53,39,266
fantasy,6.53,39,266
mecha,6.53,36,298
sci-fi,6.53,36,298
adventure,6.53,6,5142
fantasy,6.53,6,5142
historical,6.53,6,5142
magic,6.53,6,5142
adventure,6.53,39,284
slice of life,6.53,39,284
adventure,6.53,26,665
drama,6.53,13,1739
slice of life,6.53,13,1739
sports,6.53,13,1739
comedy,6.53,1,323
police,6.53,1,323
adventure,6.53,1,760
comedy,6.53,1,760
supernatural,6.53,1,760
comedy,6.53,13,22664
fantasy,6.53,13,22664
harem,6.53,13,22664
magic,6.53,13,22664
romance,6.53,13,22664
shounen,6.53,13,22664
adventure,6.53,24,1877
comedy,6.53,24,1877
fantasy,6.53,24,1877
magic,6.53,24,1877
comedy,6.53,88,720
magic,6.53,88,720
shoujo,6.53,88,720
action,6.53,1,630
drama,6.53,1,630
mecha,6.53,1,630
sci-fi,6.53,1,630
shounen,6.53,1,630
drama,6.53,1,490
comedy,6.53,13,30403
music,6.53,13,30403
slice of life,6.53,13,30403
action,6.53,1,4394
cars,6.53,1,4394
sci-fi,6.53,1,4394
comedy,6.54,1,1985
romance,6.54,1,1985
school,6.54,1,1985
shoujo,6.54,1,1985
slice of life,6.54,1,1985
action,6.53,1,1085
mecha,6.53,1,1085
military,6.53,1,1085
sci-fi,6.53,1,1085
action,6.53,50,737
sci-fi,6.53,50,737
shounen,6.53,50,737
space,6.53,50,737
super power,6.53,50,737
shounen,6.53,1,243
sports,6.53,1,243
adventure,6.53,1,252
romance,6.53,4,1886
school,6.53,4,1886
shoujo,6.53,4,1886
drama,6.53,1,321
kids,6.53,29,364
shoujo,6.53,29,364
slice of life,6.53,29,364
adventure,6.53,170,373
comedy,6.53,170,373
fantasy,6.53,170,373
dementia,6.53,3,683
horror,6.53,3,683
psychological,6.53,3,683
music,6.52,1,966
action,6.52,13,9336
mecha,6.52,13,9336
military,6.52,13,9336
police,6.52,13,9336
sci-fi,6.52,13,9336
action,6.52,1,5496
mecha,6.52,1,5496
military,6.52,1,5496
sci-fi,6.52,1,5496
action,6.52,1,2914
sci-fi,6.52,1,2914
comedy,6.52,12,12238
romance,6.52,12,12238
school,6.52,12,12238
sci-fi,6.52,12,12238
slice of life,6.52,12,12238
action,6.52,52,13624
comedy,6.52,52,13624
magic,6.52,52,13624
school,6.52,52,13624
sci-fi,6.52,52,13624
shoujo,6.52,52,13624
slice of life,6.52,52,13624
super power,6.52,52,13624
kids,6.52,2,3076
magic,6.52,2,3076
adventure,6.52,52,1594
fantasy,6.52,52,1594
kids,6.52,52,1594
action,6.52,1,208
adventure,6.52,1,208
mecha,6.52,1,208
sci-fi,6.52,1,208
fantasy,6.52,8,1773
historical,6.52,8,1773
magic,6.52,8,1773
romance,6.52,8,1773
shoujo,6.52,8,1773
supernatural,6.52,8,1773
drama,6.52,1,1213
mystery,6.52,1,1213
psychological,6.52,1,1213
seinen,6.52,1,1213
action,6.52,2,3425
school,6.52,2,3425
shounen,6.52,2,3425
sports,6.52,2,3425
action,6.52,1,1057
music,6.52,1,1057
sci-fi,6.52,1,1057
comedy,6.51,6,2323
parody,6.51,6,2323
drama,6.52,1,804
slice of life,6.52,1,804
action,6.52,1,15827
drama,6.52,1,15827
sci-fi,6.52,1,15827
kids,6.52,1,238
slice of life,6.52,1,238
comedy,6.52,4,6946
action,6.52,27,3263
adventure,6.52,27,3263
comedy,6.52,27,3263
comedy,6.53,8,1947
mystery,6.53,8,1947
school,6.53,8,1947
shounen,6.53,8,1947
super power,6.53,8,1947
mecha,6.52,3,2371
parody,6.52,3,2371
sci-fi,6.52,3,2371
drama,6.52,1,1507
slice of life,6.52,1,1507
comedy,6.52,6,1425
romance,6.52,6,1425
action,6.52,1,3586
comedy,6.52,1,3586
fantasy,6.52,1,3586
kids,6.52,1,3586
music,6.52,1,719
action,6.52,64,917
mecha,6.52,64,917
sci-fi,6.52,64,917
space,6.52,64,917
adventure,6.52,1,1655
drama,6.52,1,1655
mecha,6.52,1,1655
sci-fi,6.52,1,1655
shounen,6.52,1,1655
fantasy,6.52,1,432
kids,6.52,1,432
action,6.52,4,358
drama,6.52,4,358
mecha,6.52,4,358
military,6.52,4,358
sci-fi,6.52,4,358
adventure,6.52,37,4058
fantasy,6.52,37,4058
music,6.52,1,658
action,6.52,2,3869
sci-fi,6.52,2,3869
drama,6.52,1,2599
romance,6.52,1,2599
school,6.52,1,2599
slice of life,6.52,2,331
adventure,6.52,2,235
fantasy,6.52,2,235
shounen,6.52,2,235
comedy,6.52,3,3359
fantasy,6.52,3,3359
fantasy,6.52,1,552
music,6.52,1,699
action,6.52,1,13480
adventure,6.52,1,13480
demons,6.52,1,13480
drama,6.52,1,13480
horror,6.52,1,13480
super power,6.52,1,13480
comedy,6.52,13,3276
seinen,6.52,13,3276
slice of life,6.52,13,3276
action,6.51,1,4474
game,6.51,1,4474
sci-fi,6.51,1,4474
fantasy,6.51,1,603
sci-fi,6.51,1,603
fantasy,6.51,1,493
adventure,6.51,26,480
comedy,6.51,26,480
fantasy,6.51,26,480
kids,6.51,26,480
comedy,6.51,25,1177
school,6.51,25,1177
action,6.51,1,10234
drama,6.51,1,10234
seinen,6.51,1,10234
comedy,6.51,1,424
school,6.51,1,424
slice of life,6.51,1,424
action,6.51,1,270
comedy,6.51,1,270
parody,6.51,1,270
romance,6.51,1,270
school,6.51,1,270
shounen,6.51,1,270
thriller,6.51,1,5705
comedy,6.51,4,1967
fantasy,6.51,4,1967
school,6.51,4,1967
comedy,6.51,3,4327
fantasy,6.51,3,4327
magic,6.51,3,4327
parody,6.51,3,4327
comedy,6.51,1,820
fantasy,6.51,1,820
magic,6.51,1,820
comedy,6.47,6,1489
parody,6.47,6,1489
drama,6.51,1,1975
romance,6.51,1,1975
shoujo,6.51,1,1975
shounen ai,6.51,1,1975
slice of life,6.5,4,9299
mecha,6.51,1,5652
mystery,6.51,1,5652
adventure,6.51,6,1769
comedy,6.51,6,1769
supernatural,6.51,6,1769
action,6.51,12,1006
comedy,6.51,12,1006
historical,6.51,12,1006
military,6.51,12,1006
samurai,6.51,12,1006
adventure,6.51,1,2194
sci-fi,6.51,1,2194
supernatural,6.51,1,2194
comedy,6.51,1,814
school,6.51,1,814
shoujo,6.51,1,814
shounen ai,6.51,1,814
slice of life,6.51,1,814
action,6.51,1,661
adventure,6.51,1,661
drama,6.51,1,661
mecha,6.51,1,661
sci-fi,6.51,1,661
shounen,6.51,1,661
action,6.51,53,341
adventure,6.51,53,341
comedy,6.51,53,341
sci-fi,6.51,53,341
action,6.51,1,5051
action,6.51,12,15653
drama,6.51,12,15653
super power,6.51,12,15653
action,6.5,1,6686
adventure,6.5,1,6686
drama,6.5,1,6686
fantasy,6.5,1,6686
historical,6.5,1,6686
supernatural,6.5,1,6686
drama,6.5,2,953
sports,6.5,2,953
sports,6.5,47,297
action,6.5,12,20882
fantasy,6.5,12,20882
horror,6.5,12,20882
sci-fi,6.5,12,20882
comedy,6.5,5,584
adventure,6.5,52,14694
fantasy,6.5,52,14694
game,6.5,52,14694
shounen,6.5,52,14694
comedy,6.5,1,612
music,6.5,1,2929
shounen ai,6.5,1,2929
action,6.5,25,43137
mecha,6.5,25,43137
romance,6.5,25,43137
sci-fi,6.5,25,43137
space,6.5,25,43137
adventure,6.5,31,330
mecha,6.5,31,330
sci-fi,6.5,31,330
action,6.5,1,653
drama,6.5,1,653
mecha,6.5,1,653
action,6.5,13,8364
comedy,6.5,13,8364
mecha,6.5,13,8364
sci-fi,6.5,13,8364
shounen,6.5,13,8364
school,6.5,1,2738
sci-fi,6.5,1,2738
action,6.5,50,920
adventure,6.5,50,920
comedy,6.5,50,920
shounen,6.5,50,920
fantasy,6.5,12,37885
sci-fi,6.5,1,53822
comedy,6.5,1,513
action,6.5,11,39413
adventure,6.5,11,39413
sci-fi,6.5,11,39413
mystery,6.5,12,49971
romance,6.5,12,49971
school,6.5,12,49971
slice of life,6.5,12,49971
comedy,6.5,1,421
school,6.5,1,421
slice of life,6.5,1,421
action,6.5,1,517
mecha,6.5,1,517
sci-fi,6.5,1,517
shounen,6.5,1,517
action,6.49,7,5367
comedy,6.49,7,5367
harem,6.5,12,15742
music,6.5,12,15742
school,6.5,12,15742
shoujo,6.5,12,15742
mecha,6.5,3,2112
parody,6.5,3,2112
sci-fi,6.5,3,2112
comedy,6.5,52,282
action,6.5,12,32470
game,6.5,12,32470
school,6.5,12,32470
sci-fi,6.5,12,32470
fantasy,6.5,26,386
kids,6.5,26,386
drama,6.5,1,5090
psychological,6.5,1,5090
sci-fi,6.5,1,5090
action,6.5,1,1514
drama,6.5,1,1514
police,6.5,1,1514
seinen,6.5,1,1514
thriller,6.5,1,1514
comedy,6.5,1,4816
drama,6.5,1,4816
romance,6.5,1,4816
shounen ai,6.5,1,4816
adventure,6.51,1,216
comedy,6.51,1,216
magic,6.51,1,216
action,6.5,2,213
adventure,6.5,2,213
comedy,6.5,2,213
fantasy,6.5,2,213
mecha,6.5,2,213
sci-fi,6.5,2,213
demons,6.5,13,15796
horror,6.5,13,15796
supernatural,6.5,13,15796
drama,6.5,1,1638
adventure,6.5,1,704
comedy,6.5,3,647
adventure,6.5,5,867
comedy,6.5,5,867
fantasy,6.5,5,867
comedy,6.5,1,4549
seinen,6.5,1,4549
slice of life,6.5,1,4549
action,6.49,2,2457
adventure,6.49,2,2457
comedy,6.49,2,2457
romance,6.49,2,2457
sci-fi,6.49,2,2457
super power,6.49,2,2457
drama,6.49,2,331
historical,6.49,2,331
kids,6.49,2,331
shoujo,6.49,2,331
slice of life,6.49,2,331
sci-fi,6.49,1,13647
drama,6.49,1,248
shoujo,6.49,1,248
sports,6.49,1,248
adventure,6.49,26,496
historical,6.49,26,496
comedy,6.49,8,755
fantasy,6.49,8,755
slice of life,6.49,8,755
drama,6.49,1,3008
music,6.49,1,3008
romance,6.49,1,3008
school,6.49,1,3008
fantasy,6.49,26,1468
kids,6.49,26,1468
comedy,6.49,1,1249
fantasy,6.49,1,178
kids,6.49,1,178
mystery,6.49,26,298
adventure,6.49,13,8643
mecha,6.49,13,8643
sci-fi,6.49,13,8643
space,6.49,13,8643
adventure,6.49,3,1636
comedy,6.49,3,1636
shounen,6.49,3,1636
